ts_code,detect_date,target_date,window_trading_days,status,direction,detect_close,target_close,change_amount,change_pct,error_message
600581.SH,2025-08-12,2025-08-25,10,ok,down,5.13,4.66,-0.46999999999999975,-0.09161793372319683,
000792.SZ,2025-08-18,2025-08-29,10,ok,up,19.28,20.28,1.0,0.051867219917012444,
001360.SZ,2025-08-18,2025-08-29,10,ok,down,15.82,15.39,-0.4299999999999997,-0.027180783817951942,
002466.SZ,2025-08-18,2025-08-29,10,ok,down,44.46,43.96,-0.5,-0.011246063877642825,
300814.SZ,2025-08-18,2025-08-29,10,ok,down,50.65,45.1,-5.549999999999997,-0.10957551826258632,
603132.SH,2025-08-18,2025-08-29,10,ok,down,13.96,13.56,-0.40000000000000036,-0.02865329512893985,
605020.SH,2025-08-18,2025-08-29,10,ok,up,30.33,30.9,0.5700000000000003,0.018793273986152336,
002645.SZ,2025-08-19,2025-09-01,10,ok,down,18.05,16.75,-1.3000000000000007,-0.07202216066481998,
002576.SZ,2025-08-20,2025-09-02,10,ok,down,21.04,18.46,-2.5799999999999983,-0.12262357414448662,
301282.SZ,2025-08-20,2025-09-02,10,ok,down,29.11,27.39,-1.7199999999999989,-0.05908622466506351,
603657.SH,2025-08-20,2025-09-02,10,ok,down,42.21,38.75,-3.460000000000001,-0.08197109689647004,
002056.SZ,2025-08-21,2025-09-03,10,ok,down,18.3,17.94,-0.35999999999999943,-0.01967213114754095,
002315.SZ,2025-08-21,2025-09-03,10,ok,down,53.18,47.86,-5.32,-0.10003760812335465,
002714.SZ,2025-08-21,2025-09-03,10,ok,up,50.21,53.84,3.6300000000000026,0.07229635530770767,
300777.SZ,2025-08-21,2025-09-03,10,ok,down,37.76,36.1,-1.6599999999999966,-0.04396186440677957,
600660.SH,2025-08-21,2025-09-03,10,ok,up,64.7,68.73,4.030000000000001,0.06228748068006184,
601319.SH,2025-08-21,2025-09-03,10,ok,down,8.71,8.48,-0.23000000000000043,-0.026406429391504064,
605296.SH,2025-08-21,2025-09-03,10,ok,down,33.2,30.83,-2.3700000000000045,-0.07138554216867483,
002080.SZ,2025-08-22,2025-09-04,10,ok,down,35.29,31.05,-4.239999999999998,-0.12014735052422779,
002177.SZ,2025-08-22,2025-09-04,10,ok,down,10.0,7.61,-2.3899999999999997,-0.23899999999999996,
002212.SZ,2025-08-22,2025-09-04,10,ok,down,10.15,9.68,-0.47000000000000064,-0.046305418719211885,
002838.SZ,2025-08-22,2025-09-04,10,ok,down,28.62,24.88,-3.740000000000002,-0.1306778476589798,
003023.SZ,2025-08-22,2025-09-04,10,ok,down,24.91,21.75,-3.16,-0.12685668406262546,
300113.SZ,2025-08-22,2025-09-04,10,ok,down,27.24,23.93,-3.3099999999999987,-0.1215124816446402,
300314.SZ,2025-08-22,2025-09-04,10,ok,down,15.47,14.36,-1.1100000000000012,-0.07175177763413065,
300324.SZ,2025-08-22,2025-09-04,10,ok,up,6.35,6.49,0.14000000000000057,0.02204724409448828,
301035.SZ,2025-08-22,2025-09-04,10,ok,up,72.41,75.82,3.4099999999999966,0.047092942963679,
600031.SH,2025-08-22,2025-09-04,10,ok,down,21.3,20.27,-1.0300000000000011,-0.04835680751173714,
600315.SH,2025-08-22,2025-09-04,10,ok,up,25.74,26.83,1.0899999999999999,0.042346542346542344,
600475.SH,2025-08-22,2025-09-04,10,ok,down,25.92,20.78,-5.140000000000001,-0.1983024691358025,
600633.SH,2025-08-22,2025-09-04,10,ok,down,15.68,13.92,-1.7599999999999998,-0.11224489795918366,
600728.SH,2025-08-22,2025-09-04,10,ok,down,6.82,6.63,-0.1900000000000004,-0.027859237536656947,
603187.SH,2025-08-22,2025-09-04,10,ok,down,14.69,14.54,-0.15000000000000036,-0.01021102791014298,
603227.SH,2025-08-22,2025-09-04,10,ok,down,9.79,9.2,-0.5899999999999999,-0.060265577119509695,
603897.SH,2025-08-22,2025-09-04,10,ok,down,27.65,25.42,-2.229999999999997,-0.0806509945750451,
603966.SH,2025-08-22,2025-09-04,10,ok,down,12.17,10.96,-1.209999999999999,-0.09942481511914536,
605028.SH,2025-08-22,2025-09-04,10,ok,down,29.55,21.87,-7.68,-0.25989847715736036,
605255.SH,2025-08-22,,10,error,,,,,,Missing daily row for 2025-09-04.
605303.SH,2025-08-22,2025-09-04,10,ok,down,20.04,15.72,-4.3199999999999985,-0.21556886227544902,
000070.SZ,2025-08-25,2025-09-05,10,ok,down,10.51,10.31,-0.1999999999999993,-0.019029495718363397,
000157.SZ,2025-08-25,2025-09-05,10,ok,down,7.66,7.28,-0.3799999999999999,-0.049608355091383796,
000426.SZ,2025-08-25,2025-09-05,10,ok,up,20.56,23.32,2.7600000000000016,0.13424124513618685,
000586.SZ,2025-08-25,2025-09-05,10,ok,down,12.86,12.21,-0.6499999999999986,-0.05054432348367019,
000630.SZ,2025-08-25,2025-09-05,10,ok,up,4.41,4.46,0.04999999999999982,0.011337868480725584,
000779.SZ,2025-08-25,2025-09-05,10,ok,down,9.7,9.25,-0.4499999999999993,-0.04639175257731952,
000791.SZ,2025-08-25,2025-09-05,10,ok,down,6.62,6.55,-0.07000000000000028,-0.01057401812688826,
000837.SZ,2025-08-25,2025-09-05,10,ok,up,13.31,14.31,1.0,0.07513148009015777,
000933.SZ,2025-08-25,2025-09-05,10,ok,down,19.57,19.5,-0.07000000000000028,-0.003576903423607577,
000960.SZ,2025-08-25,2025-09-05,10,ok,up,20.51,21.17,0.6600000000000001,0.03217942467089225,
000975.SZ,2025-08-25,2025-09-05,10,ok,up,18.92,20.91,1.9899999999999984,0.10517970401691323,
001267.SZ,2025-08-25,2025-09-05,10,ok,up,13.46,14.73,1.2699999999999996,0.0943536404160475,
001339.SZ,2025-08-25,2025-09-05,10,ok,down,70.27,59.26,-11.009999999999998,-0.1566813718514302,
002057.SZ,2025-08-25,2025-09-05,10,ok,up,11.45,11.51,0.0600000000000005,0.005240174672489127,
002080.SZ,2025-08-25,2025-09-05,10,ok,down,38.15,32.72,-5.43,-0.14233289646133682,
002091.SZ,2025-08-25,2025-09-05,10,ok,up,8.36,8.49,0.13000000000000078,0.015550239234449856,
002190.SZ,2025-08-25,2025-09-05,10,ok,down,53.67,40.1,-13.57,-0.2528414384199739,
002272.SZ,2025-08-25,2025-09-05,10,ok,down,19.43,15.94,-3.49,-0.17961914565105508,
002290.SZ,2025-08-25,2025-09-05,10,ok,down,35.33,31.95,-3.379999999999999,-0.09566940277384657,
002378.SZ,2025-08-25,2025-09-05,10,ok,up,13.38,13.8,0.41999999999999993,0.031390134529147976,
002402.SZ,2025-08-25,2025-09-05,10,ok,down,39.75,35.52,-4.229999999999997,-0.10641509433962257,
002491.SZ,2025-08-25,2025-09-05,10,ok,down,5.8,5.59,-0.20999999999999996,-0.036206896551724134,
002527.SZ,2025-08-25,2025-09-05,10,ok,down,17.73,16.35,-1.379999999999999,-0.07783417935702194,
002571.SZ,2025-08-25,2025-09-05,10,ok,down,7.84,7.59,-0.25,-0.03188775510204082,
002580.SZ,2025-08-25,2025-09-05,10,ok,up,14.77,15.89,1.120000000000001,0.075829383886256,
002611.SZ,2025-08-25,2025-09-05,10,ok,down,20.22,17.28,-2.9399999999999977,-0.14540059347180997,
002706.SZ,2025-08-25,2025-09-05,10,ok,down,12.45,11.18,-1.2699999999999996,-0.10200803212851403,
002716.SZ,2025-08-25,2025-09-05,10,ok,up,5.39,6.11,0.7200000000000006,0.13358070500927657,
002767.SZ,2025-08-25,2025-09-05,10,ok,down,21.52,20.03,-1.4899999999999984,-0.06923791821561331,
002821.SZ,2025-08-25,2025-09-05,10,ok,down,110.59,108.27,-2.3200000000000074,-0.02097838864273449,
003015.SZ,2025-08-25,2025-09-05,10,ok,down,18.79,18.47,-0.3200000000000003,-0.017030335284725934,
300003.SZ,2025-08-25,2025-09-05,10,ok,down,20.62,18.63,-1.990000000000002,-0.0965082444228905,
300066.SZ,2025-08-25,2025-09-05,10,ok,down,8.8,7.23,-1.5700000000000003,-0.17840909090909093,
300083.SZ,2025-08-25,2025-09-05,10,ok,down,10.5,9.89,-0.6099999999999994,-0.05809523809523804,
300233.SZ,2025-08-25,2025-09-05,10,ok,down,19.61,19.46,-0.14999999999999858,-0.007649158592554747,
300265.SZ,2025-08-25,2025-09-05,10,ok,down,10.84,9.3,-1.5399999999999991,-0.14206642066420658,
300329.SZ,2025-08-25,2025-09-05,10,ok,down,13.3,12.64,-0.6600000000000001,-0.049624060150375945,
300353.SZ,2025-08-25,2025-09-05,10,ok,up,25.2,25.35,0.15000000000000213,0.005952380952381037,
300416.SZ,2025-08-25,2025-09-05,10,ok,down,19.14,17.11,-2.030000000000001,-0.10606060606060612,
300420.SZ,2025-08-25,2025-09-05,10,ok,up,4.46,4.54,0.08000000000000007,0.01793721973094172,
300687.SZ,2025-08-25,2025-09-05,10,ok,down,31.38,26.42,-4.959999999999997,-0.15806246016571057,
300697.SZ,2025-08-25,2025-09-05,10,ok,down,16.26,14.89,-1.370000000000001,-0.08425584255842564,
300715.SZ,2025-08-25,2025-09-05,10,ok,down,12.41,11.0,-1.4100000000000001,-0.11361804995970992,
300738.SZ,2025-08-25,2025-09-05,10,ok,down,23.51,20.84,-2.6700000000000017,-0.11356869417269254,
300753.SZ,2025-08-25,2025-09-05,10,ok,down,36.29,33.5,-2.789999999999999,-0.07688068338385227,
300857.SZ,2025-08-25,2025-09-05,10,ok,down,107.4,104.0,-3.4000000000000057,-0.0316573556797021,
300863.SZ,2025-08-25,2025-09-05,10,ok,down,40.16,37.07,-3.0899999999999963,-0.07694223107569713,
300947.SZ,2025-08-25,2025-09-05,10,ok,down,23.61,21.11,-2.5,-0.1058873358746294,
300953.SZ,2025-08-25,2025-09-05,10,ok,up,132.17,151.55,19.380000000000024,0.14662934100022718,
301082.SZ,2025-08-25,2025-09-05,10,ok,down,19.2,18.18,-1.0199999999999996,-0.05312499999999998,
301322.SZ,2025-08-25,2025-09-05,10,ok,down,36.31,31.49,-4.820000000000004,-0.13274580005508135,
301377.SZ,2025-08-25,2025-09-05,10,ok,down,73.3,70.55,-2.75,-0.03751705320600273,
301396.SZ,2025-08-25,2025-09-05,10,ok,down,73.93,70.8,-3.1300000000000097,-0.042337346138239,
600058.SH,2025-08-25,2025-09-05,10,ok,down,9.8,9.48,-0.3200000000000003,-0.03265306122448982,
600095.SH,2025-08-25,2025-09-05,10,ok,down,12.78,11.4,-1.379999999999999,-0.10798122065727692,
600105.SH,2025-08-25,2025-09-05,10,ok,up,10.08,10.19,0.10999999999999943,0.010912698412698357,
600111.SH,2025-08-25,2025-09-05,10,ok,down,52.69,50.61,-2.0799999999999983,-0.03947618143860312,
600120.SH,2025-08-25,2025-09-05,10,ok,down,6.78,6.2,-0.5800000000000001,-0.08554572271386432,
600490.SH,2025-08-25,2025-09-05,10,ok,up,5.89,5.96,0.07000000000000028,0.011884550084889693,
600531.SH,2025-08-25,2025-09-05,10,ok,up,8.97,10.0,1.0299999999999994,0.11482720178372344,
600539.SH,2025-08-25,2025-09-05,10,ok,down,11.97,10.6,-1.370000000000001,-0.11445279866332506,
600547.SH,2025-08-25,2025-09-05,10,ok,up,31.96,37.69,5.729999999999997,0.1792866082603253,
600589.SH,2025-08-25,2025-09-05,10,ok,down,8.92,7.85,-1.0700000000000003,-0.11995515695067267,
600666.SH,2025-08-25,2025-09-05,10,ok,down,4.18,3.71,-0.46999999999999975,-0.11244019138755976,
600728.SH,2025-08-25,2025-09-05,10,ok,down,7.5,6.81,-0.6900000000000004,-0.09200000000000005,
600797.SH,2025-08-25,2025-09-05,10,ok,down,12.23,10.71,-1.5199999999999996,-0.12428454619787405,
600875.SH,2025-08-25,2025-09-05,10,ok,down,20.65,19.29,-1.3599999999999994,-0.06585956416464889,
600885.SH,2025-08-25,2025-09-05,10,ok,down,25.97,25.75,-0.21999999999999886,-0.008471313053523253,
600888.SH,2025-08-25,2025-09-05,10,ok,down,7.85,7.37,-0.47999999999999954,-0.06114649681528657,
600961.SH,2025-08-25,2025-09-05,10,ok,up,13.29,14.5,1.2100000000000009,0.09104589917231008,
600988.SH,2025-08-25,2025-09-05,10,ok,up,25.3,27.85,2.5500000000000007,0.10079051383399212,
601059.SH,2025-08-25,2025-09-05,10,ok,down,19.99,18.93,-1.0599999999999987,-0.05302651325662826,
601608.SH,2025-08-25,2025-09-05,10,ok,down,5.6,5.21,-0.3899999999999997,-0.06964285714285709,
601789.SH,2025-08-25,2025-09-05,10,ok,down,5.59,5.35,-0.2400000000000002,-0.04293381037567088,
601899.SH,2025-08-25,2025-09-05,10,ok,up,22.21,25.27,3.0599999999999987,0.1377757766771724,
603031.SH,2025-08-25,2025-09-05,10,ok,down,40.5,38.88,-1.6199999999999974,-0.03999999999999994,
603070.SH,2025-08-25,2025-09-05,10,ok,down,14.74,14.07,-0.6699999999999999,-0.04545454545454545,
603081.SH,2025-08-25,2025-09-05,10,ok,down,13.84,13.03,-0.8100000000000005,-0.058526011560693675,
603118.SH,2025-08-25,2025-09-05,10,ok,down,13.89,12.88,-1.0099999999999998,-0.07271418286537075,
603119.SH,2025-08-25,2025-09-05,10,ok,up,73.08,79.85,6.769999999999996,0.09263820470717017,
603163.SH,2025-08-25,2025-09-05,10,ok,up,38.83,44.15,5.32,0.13700746845222767,
603228.SH,2025-08-25,2025-09-05,10,ok,down,59.6,54.7,-4.899999999999999,-0.08221476510067112,
603259.SH,2025-08-25,2025-09-05,10,ok,up,99.98,107.4,7.420000000000002,0.07421484296859374,
603267.SH,2025-08-25,2025-09-05,10,ok,down,61.7,53.87,-7.830000000000005,-0.12690437601296606,
603300.SH,2025-08-25,2025-09-05,10,ok,down,11.46,10.17,-1.290000000000001,-0.11256544502617809,
603379.SH,2025-08-25,2025-09-05,10,ok,down,60.63,58.12,-2.510000000000005,-0.041398647534224065,
603456.SH,2025-08-25,2025-09-05,10,ok,up,18.86,19.15,0.28999999999999915,0.015376458112407166,
603716.SH,2025-08-25,2025-09-05,10,ok,down,34.67,28.65,-6.020000000000003,-0.1736371502740122,
603898.SH,2025-08-25,2025-09-05,10,ok,down,12.28,10.79,-1.4900000000000002,-0.12133550488599351,
603958.SH,2025-08-25,2025-09-05,10,ok,down,18.06,17.05,-1.009999999999998,-0.05592469545957907,
603979.SH,2025-08-25,2025-09-05,10,ok,up,57.84,63.38,5.539999999999999,0.0957814661134163,
603989.SH,2025-08-25,2025-09-05,10,ok,up,18.61,19.02,0.41000000000000014,0.022031166039763576,
603993.SH,2025-08-25,2025-09-05,10,ok,up,12.08,12.9,0.8200000000000003,0.06788079470198678,
605303.SH,2025-08-25,2025-09-05,10,ok,down,22.04,15.82,-6.219999999999999,-0.2822141560798548,
000758.SZ,2025-08-26,2025-09-08,10,ok,down,6.77,6.75,-0.019999999999999574,-0.0029542097488921087,
000807.SZ,2025-08-26,2025-09-08,10,ok,up,18.84,18.91,0.07000000000000028,0.00371549893842889,
001359.SZ,2025-08-26,2025-09-08,10,ok,down,59.13,50.36,-8.770000000000003,-0.14831726703872827,
002600.SZ,2025-08-26,2025-09-08,10,ok,down,14.92,14.12,-0.8000000000000007,-0.05361930294906171,
002627.SZ,2025-08-26,2025-09-08,10,ok,up,5.82,6.57,0.75,0.12886597938144329,
002658.SZ,2025-08-26,2025-09-08,10,ok,down,8.78,8.14,-0.6399999999999988,-0.07289293849658302,
002676.SZ,2025-08-26,2025-09-08,10,ok,down,12.02,11.05,-0.9699999999999989,-0.08069883527454234,
002690.SZ,2025-08-26,2025-09-08,10,ok,up,19.6,20.4,0.7999999999999972,0.040816326530612096,
002811.SZ,2025-08-26,2025-09-08,10,ok,up,12.09,12.34,0.25,0.0206782464846981,
300005.SZ,2025-08-26,2025-09-08,10,ok,up,9.78,9.83,0.05000000000000071,0.005112474437627885,
300042.SZ,2025-08-26,2025-09-08,10,ok,down,28.47,25.03,-3.4399999999999977,-0.12082894274675089,
300139.SZ,2025-08-26,2025-09-08,10,ok,up,19.85,22.79,2.9399999999999977,0.1481108312342568,
300206.SZ,2025-08-26,2025-09-08,10,ok,down,13.51,12.91,-0.5999999999999996,-0.04441154700222055,
300286.SZ,2025-08-26,2025-09-08,10,ok,down,24.69,24.59,-0.10000000000000142,-0.004050222762251981,
300605.SZ,2025-08-26,2025-09-08,10,ok,down,17.35,15.82,-1.5300000000000011,-0.08818443804034588,
300971.SZ,2025-08-26,2025-09-08,10,ok,down,26.44,24.07,-2.370000000000001,-0.0896369137670197,
301603.SZ,2025-08-26,2025-09-08,10,ok,up,72.76,79.59,6.829999999999998,0.0938702583837273,
301607.SZ,2025-08-26,2025-09-08,10,ok,down,37.33,35.89,-1.4399999999999977,-0.038574872756496056,
600113.SH,2025-08-26,2025-09-08,10,ok,up,59.96,61.75,1.7899999999999991,0.02985323549032687,
600262.SH,2025-08-26,2025-09-08,10,ok,down,25.48,22.35,-3.129999999999999,-0.12284144427001566,
600389.SH,2025-08-26,2025-09-08,10,ok,up,25.6,26.57,0.9699999999999989,0.037890624999999956,
600526.SH,2025-08-26,2025-09-08,10,ok,down,5.34,5.25,-0.08999999999999986,-0.016853932584269638,
600558.SH,2025-08-26,2025-09-08,10,ok,down,5.67,5.3,-0.3700000000000001,-0.06525573192239861,
600704.SH,2025-08-26,2025-09-08,10,ok,down,6.34,5.76,-0.5800000000000001,-0.09148264984227131,
600761.SH,2025-08-26,2025-09-08,10,ok,up,19.87,20.45,0.5799999999999983,0.02918973326623041,
603057.SH,2025-08-26,2025-09-08,10,ok,down,25.5,23.42,-2.0799999999999983,-0.08156862745098033,
603201.SH,2025-08-26,2025-09-08,10,ok,up,17.65,18.48,0.8300000000000018,0.04702549575070832,
603815.SH,2025-08-26,2025-09-08,10,ok,up,9.56,12.16,2.5999999999999996,0.27196652719665265,
603929.SH,2025-08-26,2025-09-08,10,ok,down,42.45,41.15,-1.3000000000000043,-0.030624263839811643,
603987.SH,2025-08-26,2025-09-08,10,ok,up,9.64,9.69,0.049999999999998934,0.005186721991701134,
000590.SZ,2025-08-27,2025-09-09,10,ok,down,12.81,11.94,-0.870000000000001,-0.06791569086651061,
001216.SZ,2025-08-27,2025-09-09,10,ok,up,15.76,15.89,0.13000000000000078,0.008248730964467054,
002048.SZ,2025-08-27,2025-09-09,10,ok,up,24.6,32.91,8.309999999999995,0.3378048780487803,
002082.SZ,2025-08-27,2025-09-09,10,ok,up,9.58,9.82,0.2400000000000002,0.025052192066805867,
002261.SZ,2025-08-27,2025-09-09,10,ok,down,41.3,34.68,-6.619999999999997,-0.16029055690072633,
002487.SZ,2025-08-27,2025-09-09,10,ok,up,34.71,42.11,7.399999999999999,0.21319504465571876,
002950.SZ,2025-08-27,2025-09-09,10,ok,down,10.74,10.1,-0.6400000000000006,-0.05959031657355685,
300073.SZ,2025-08-27,2025-09-09,10,ok,up,44.83,55.37,10.54,0.23511041713138522,
300143.SZ,2025-08-27,2025-09-09,10,ok,up,10.73,12.42,1.6899999999999995,0.15750232991612298,
300150.SZ,2025-08-27,2025-09-09,10,ok,down,5.68,5.36,-0.3199999999999994,-0.05633802816901398,
300244.SZ,2025-08-27,2025-09-09,10,ok,down,17.49,17.27,-0.21999999999999886,-0.012578616352201194,
300428.SZ,2025-08-27,2025-09-09,10,ok,up,21.35,21.39,0.03999999999999915,0.0018735362997657678,
300496.SZ,2025-08-27,2025-09-09,10,ok,down,76.65,71.96,-4.690000000000012,-0.0611872146118723,
301330.SZ,2025-08-27,2025-09-09,10,ok,up,32.51,32.62,0.10999999999999943,0.003383574284835418,
600284.SH,2025-08-27,2025-09-09,10,ok,down,9.49,8.89,-0.5999999999999996,-0.06322444678609059,
601033.SH,2025-08-27,2025-09-09,10,ok,up,16.35,16.4,0.04999999999999716,0.003058103975534994,
603181.SH,2025-08-27,2025-09-09,10,ok,down,18.95,17.45,-1.5,-0.079155672823219,
603360.SH,2025-08-27,2025-09-09,10,ok,up,23.7,24.98,1.2800000000000011,0.05400843881856545,
603798.SH,2025-08-27,2025-09-09,10,ok,down,15.88,15.11,-0.7700000000000014,-0.04848866498740562,
603859.SH,2025-08-27,2025-09-09,10,ok,down,53.02,43.63,-9.39,-0.17710298000754432,
603950.SH,2025-08-27,2025-09-09,10,ok,up,32.54,34.23,1.6899999999999977,0.05193607867240313,
002250.SZ,2025-08-28,2025-09-10,10,ok,down,12.13,11.2,-0.9300000000000015,-0.07666941467436121,
300435.SZ,2025-08-28,2025-09-10,10,ok,down,18.58,18.2,-0.379999999999999,-0.02045209903121631,
301183.SZ,2025-08-28,2025-09-10,10,ok,down,111.03,92.89,-18.14,-0.16337926686481133,
600211.SH,2025-08-28,2025-09-10,10,ok,up,48.83,54.63,5.800000000000004,0.1187794388695475,
601877.SH,2025-08-28,2025-09-10,10,ok,down,27.86,27.66,-0.1999999999999993,-0.007178750897343837,
603893.SH,2025-08-28,2025-09-10,10,ok,down,237.16,201.2,-35.96000000000001,-0.15162759318603478,
605188.SH,2025-08-28,2025-09-10,10,ok,down,18.49,17.98,-0.509999999999998,-0.027582477014602383,
000603.SZ,2025-08-29,2025-09-11,10,ok,up,17.41,19.66,2.25,0.1292360712234348,
000737.SZ,2025-08-29,2025-09-11,10,ok,down,12.7,12.39,-0.3099999999999987,-0.024409448818897537,
000831.SZ,2025-08-29,2025-09-11,10,ok,down,58.32,55.1,-3.219999999999999,-0.05521262002743482,
000892.SZ,2025-08-29,2025-09-11,10,ok,up,5.18,6.1,0.9199999999999999,0.1776061776061776,
000920.SZ,2025-08-29,2025-09-11,10,ok,down,13.19,12.61,-0.5800000000000001,-0.043972706595906,
000962.SZ,2025-08-29,2025-09-11,10,ok,up,21.96,23.54,1.5799999999999983,0.0719489981785063,
001222.SZ,2025-08-29,2025-09-11,10,ok,up,25.27,26.07,0.8000000000000007,0.03165809259992088,
002115.SZ,2025-08-29,2025-09-11,10,ok,up,10.47,14.2,3.7299999999999986,0.356255969436485,
002195.SZ,2025-08-29,2025-09-11,10,ok,down,8.55,8.18,-0.370000000000001,-0.0432748538011697,
002244.SZ,2025-08-29,2025-09-11,10,ok,up,10.57,11.22,0.6500000000000004,0.06149479659413437,
002384.SZ,2025-08-29,2025-09-11,10,ok,up,66.02,79.44,13.420000000000002,0.203271735837625,
002484.SZ,2025-08-29,2025-09-11,10,ok,up,33.31,33.5,0.18999999999999773,0.005703992794956401,
002564.SZ,2025-08-29,2025-09-11,10,ok,down,9.19,8.43,-0.7599999999999998,-0.0826985854189336,
002669.SZ,2025-08-29,2025-09-11,10,ok,down,14.05,13.89,-0.16000000000000014,-0.011387900355871896,
002837.SZ,2025-08-29,2025-09-11,10,ok,down,80.0,75.81,-4.189999999999998,-0.05237499999999997,
002926.SZ,2025-08-29,2025-09-11,10,ok,down,10.82,10.2,-0.620000000000001,-0.05730129390018494,
002957.SZ,2025-08-29,2025-09-11,10,ok,up,18.25,18.8,0.5500000000000007,0.030136986301369902,
300007.SZ,2025-08-29,2025-09-11,10,ok,up,45.1,53.52,8.420000000000002,0.18669623059866966,
300043.SZ,2025-08-29,2025-09-11,10,ok,up,5.25,5.74,0.4900000000000002,0.09333333333333338,
300132.SZ,2025-08-29,2025-09-11,10,ok,up,6.45,6.66,0.20999999999999996,0.032558139534883714,
300450.SZ,2025-08-29,2025-09-11,10,ok,up,35.51,60.13,24.620000000000005,0.6933258237116307,
300701.SZ,2025-08-29,2025-09-11,10,ok,up,12.29,14.28,1.9900000000000002,0.16192026037428806,
300709.SZ,2025-08-29,2025-09-11,10,ok,down,52.85,50.88,-1.9699999999999989,-0.03727530747398295,
300797.SZ,2025-08-29,2025-09-11,10,ok,down,20.2,17.56,-2.6400000000000006,-0.13069306930693073,
300852.SZ,2025-08-29,2025-09-11,10,ok,up,39.55,44.29,4.740000000000002,0.1198482932996208,
300955.SZ,2025-08-29,2025-09-11,10,ok,down,31.85,30.3,-1.5500000000000007,-0.04866562009419154,
300972.SZ,2025-08-29,2025-09-11,10,ok,down,211.8,171.9,-39.900000000000006,-0.18838526912181305,
300973.SZ,2025-08-29,2025-09-11,10,ok,down,50.39,47.7,-2.6899999999999977,-0.053383607858702074,
300988.SZ,2025-08-29,2025-09-11,10,ok,up,23.7,24.09,0.39000000000000057,0.01645569620253167,
300990.SZ,2025-08-29,2025-09-11,10,ok,down,82.13,80.99,-1.1400000000000006,-0.013880433459150136,
301021.SZ,2025-08-29,2025-09-11,10,ok,down,39.05,36.95,-2.0999999999999943,-0.05377720870678603,
301065.SZ,2025-08-29,2025-09-11,10,ok,up,24.23,24.3,0.07000000000000028,0.002888980602558823,
301150.SZ,2025-08-29,2025-09-11,10,ok,up,31.1,39.9,8.799999999999997,0.2829581993569131,
301177.SZ,2025-08-29,2025-09-11,10,ok,up,35.12,37.29,2.1700000000000017,0.06178815489749436,
301178.SZ,2025-08-29,2025-09-11,10,ok,up,55.15,58.95,3.8000000000000043,0.06890299184043526,
301186.SZ,2025-08-29,2025-09-11,10,ok,down,45.15,44.48,-0.6700000000000017,-0.014839424141749762,
301196.SZ,2025-08-29,2025-09-11,10,ok,down,103.08,101.8,-1.2800000000000011,-0.012417539774932103,
301257.SZ,2025-08-29,2025-09-11,10,ok,up,43.54,48.35,4.810000000000002,0.11047312815801567,
301365.SZ,2025-08-29,2025-09-11,10,ok,up,19.26,20.31,1.0499999999999972,0.05451713395638614,
301389.SZ,2025-08-29,2025-09-11,10,ok,down,76.3,65.58,-10.719999999999999,-0.14049803407601572,
301448.SZ,2025-08-29,2025-09-11,10,ok,up,42.42,60.83,18.409999999999997,0.4339933993399339,
301488.SZ,2025-08-29,2025-09-11,10,ok,up,123.05,147.03,23.980000000000004,0.19488013002844376,
600114.SH,2025-08-29,2025-09-11,10,ok,down,30.81,29.45,-1.3599999999999994,-0.04414151249594286,
600156.SH,2025-08-29,2025-09-11,10,ok,down,9.96,8.76,-1.200000000000001,-0.12048192771084347,
600160.SH,2025-08-29,2025-09-11,10,ok,down,38.69,37.21,-1.4799999999999969,-0.03825277849573525,
600176.SH,2025-08-29,2025-09-11,10,ok,up,15.61,16.08,0.46999999999999886,0.03010890454836636,
600230.SH,2025-08-29,2025-09-11,10,ok,down,13.71,12.65,-1.0600000000000005,-0.07731582786287385,
600287.SH,2025-08-29,2025-09-11,10,ok,down,6.34,5.93,-0.41000000000000014,-0.06466876971608836,
600362.SH,2025-08-29,2025-09-11,10,ok,up,27.9,29.0,1.1000000000000014,0.03942652329749109,
600435.SH,2025-08-29,2025-09-11,10,ok,down,17.35,14.07,-3.280000000000001,-0.1890489913544669,
600489.SH,2025-08-29,2025-09-11,10,ok,up,15.97,18.99,3.019999999999998,0.18910457107075754,
600651.SH,2025-08-29,2025-09-11,10,ok,down,7.93,7.04,-0.8899999999999997,-0.11223203026481711,
600711.SH,2025-08-29,2025-09-11,10,ok,up,8.66,8.84,0.17999999999999972,0.020785219399538073,
600928.SH,2025-08-29,2025-09-11,10,ok,up,4.18,4.36,0.1800000000000006,0.04306220095693795,
601319.SH,2025-08-29,2025-09-11,10,ok,down,8.98,8.35,-0.6300000000000008,-0.07015590200445443,
601336.SH,2025-08-29,2025-09-11,10,ok,down,68.24,64.78,-3.4599999999999937,-0.05070339976553332,
601601.SH,2025-08-29,2025-09-11,10,ok,down,40.31,38.14,-2.1700000000000017,-0.05383279583229972,
601717.SH,2025-08-29,2025-09-11,10,ok,up,20.45,23.05,2.6000000000000014,0.12713936430317857,
601869.SH,2025-08-29,2025-09-11,10,ok,up,91.25,93.25,2.0,0.021917808219178082,
601991.SH,2025-08-29,2025-09-11,10,ok,up,3.49,3.69,0.19999999999999973,0.057306590257879576,
603020.SH,2025-08-29,2025-09-11,10,ok,down,10.87,9.93,-0.9399999999999995,-0.08647654093836242,
603068.SH,2025-08-29,2025-09-11,10,ok,down,47.93,42.45,-5.479999999999997,-0.11433340287919877,
